,NUTS_code,lat,lng
779,ES230,42.28,-2.406975
780,ES24,41.39665,-0.7012970000000001
781,ES241,42.14035,-0.07844299999999998
782,ES242,40.610600000000005,-0.7563880000000001
783,ES243,41.843199999999996,-0.892385
784,ES3,40.525400000000005,-3.819725
785,ES30,40.525400000000005,-3.819725
786,ES300,40.525400000000005,-3.819725
787,ES4,42.720749999999995,-2.692955
788,ES41,42.720749999999995,-2.692955
789,ES411,40.617599999999996,-4.948945
790,ES412,42.720749999999995,-2.692955
791,ES413,42.633750000000006,-5.906924999999999
792,ES414,42.402,-4.45924
793,ES415,40.78255,-6.009885
794,ES416,41.10845,-3.96475
795,ES417,41.5971,-2.65848
796,ES418,41.70165,-4.686045
797,ES419,41.6854,-6.131425
798,ES42,39.6756,-3.160943
799,ES421,38.721999999999994,-1.8993130000000003
800,ES422,39.4757,-4.848095
801,ES423,39.93575,-2.15189
802,ES424,40.73885,-2.539395
803,ES425,39.788399999999996,-4.157195
804,ES43,39.213499999999996,-6.0919550000000005
805,ES431,38.6957,-5.982825
806,ES432,39.75875,-6.2437249999999995
807,ES5,38.706500000000005,1.4848
808,ES51,41.682050000000004,1.7465544999999998
809,ES511,41.751,2.06911
810,ES512,42.0706,2.5266649999999995
811,ES513,42.06,1.08489
812,ES514,41.049,0.9080545000000001
813,ES52,40.10825,-1.26046
814,ES521,38.36425,-0.44431500000000007
815,ES522,40.24995,-0.16125499999999998
816,ES523,40.10825,-1.26046
817,ES53,38.706500000000005,1.4848
818,ES531,38.706500000000005,1.4848
819,ES532,39.612049999999996,2.900195
820,ES533,39.93655,4.050705
821,ES6,35.8928,-5.362275
822,ES61,37.3681,-4.571359999999999
823,ES611,37.29965,-2.38511
824,ES612,36.52875,-5.763465
825,ES613,37.95675,-4.79284
826,ES614,37.3891,-3.267635
827,ES615,37.5036,-6.818925
828,ES616,37.9593,-3.366505
829,ES617,36.7919,-4.689995
830,ES618,37.52205,-5.59477
831,ES62,38.05645,-1.5312105
832,ES620,38.05645,-1.5312105
833,ES63,35.8928,-5.362275
834,ES630,35.8928,-5.362275
835,ES64,35.29635,-2.948725
836,ES640,35.29635,-2.948725
837,ES7,27.74105,-18.0209
838,ES70,27.74105,-18.0209
839,ES703,27.74105,-18.0209
840,ES704,28.398049999999998,-14.159099999999999
841,ES705,27.9533,-15.60145
842,ES706,28.114,-17.2242
843,ES707,28.64675,-17.865949999999998
844,ES708,29.03875,-13.63705
845,ES709,28.293149999999997,-16.5292
846,FI,60.039,20.099899999999998
847,FI1,63.2274,21.2711
848,FI19,63.2274,21.2711
849,FI193,62.531499999999994,25.394550000000002
850,FI194,62.73075,23.0692
851,FI195,63.2274,21.2711
852,FI196,61.60425,22.124049999999997
853,FI197,61.717,23.7023
854,FI1B,60.3213,24.67435
855,FI1B1,60.3213,24.67435
856,FI1C,60.155,22.673499999999997
857,FI1C1,60.155,22.673499999999997
858,FI1C2,60.9387,24.19775
859,FI1C3,61.2294,25.6846
860,FI1C4,60.82995,27.015549999999998
861,FI1C5,61.2606,28.632550000000002
862,FI1D,65.00335,24.8216
863,FI1D1,61.90975,27.9557
864,FI1D2,63.089,27.5687
865,FI1D3,62.8005,29.97315
866,FI1D4,64.59365,28.42225
867,FI1D5,63.60465,24.0205
868,FI1D6,65.00335,24.8216
869,FI1D7,67.84055000000001,25.2828
870,FI2,60.039,20.099899999999998
871,FI20,60.039,20.099899999999998
872,FI200,60.039,20.099899999999998
873,FR,15.938849999999999,-61.263400000000004
874,FR1,48.6809,2.5023549999999997
875,FR10,48.6809,2.5023549999999997
876,FR101,48.85875,2.3469800000000003
877,FR102,48.6236,2.98004
878,FR103,48.76775,1.83692
879,FR104,48.53135,2.2469
880,FR105,48.849900000000005,2.24072
881,FR106,48.9086,2.446785
882,FR107,48.7706,2.4564950000000003
883,FR108,49.07045,2.099665
884,FR2,48.25905,1.9687999999999999
885,FR21,48.862849999999995,4.64028
886,FR211,49.69025,4.709065
887,FR212,48.3134,4.133509999999999
888,FR213,48.9604,4.217685
889,FR214,48.1307,5.277455
890,FR22,49.6066,2.814895
891,FR221,49.45275,3.604335
892,FR222,49.419,2.42687
893,FR223,49.96655,2.2762
894,FR23,49.367599999999996,0.9341345
895,FR231,49.074650000000005,1.049942
896,FR232,49.6585,0.9265795
897,FR24,47.644149999999996,1.5912
898,FR241,47.020700000000005,2.42461
899,FR242,48.4513,1.374875
900,FR243,46.811949999999996,1.5358995000000002
901,FR244,47.221199999999996,0.709855
902,FR245,47.6588,1.414122
903,FR246,47.902699999999996,2.324345
904,FR25,48.96025,-0.48969
905,FR251,49.09105,-0.35675650000000003
906,FR252,49.09395000000001,-1.3409295
907,FR253,48.57335,0.05368999999999996
908,FR26,47.27355,4.181865
909,FR261,47.4606,4.791869999999999
910,FR262,47.114000000000004,3.53329
911,FR263,46.656099999999995,4.54728
912,FR264,47.85045,3.59223
913,FR3,50.534099999999995,2.89323
914,FR30,50.534099999999995,2.89323
915,FR301,50.534099999999995,3.1493650000000004
916,FR302,50.522400000000005,2.37114
917,FR4,47.938900000000004,6.560605000000001
918,FR41,48.715050000000005,6.262115
919,FR411,48.947649999999996,6.29702
920,FR412,49.019000000000005,5.37103
921,FR413,49.01665,6.76452
922,FR414,48.1633,6.304035
923,FR42,48.24915,7.539405
924,FR421,48.593900000000005,7.59365
925,FR422,47.8712,7.234075000000001
926,FR43,47.1381,6.1927900000000005
927,FR431,47.060249999999996,6.380185
928,FR432,46.78245,5.72928
929,FR433,47.64025,6.0988050000000005
930,FR434,47.628299999999996,6.943994999999999
931,FR5,45.9255,-1.3046950000000002
932,FR51,47.41415,-0.8211450000000001
933,FR511,47.347899999999996,-1.7412015
934,FR512,47.3929,-0.5621
935,FR513,48.1476,-0.6447995000000001
936,FR514,48.0141,0.23436599999999996
937,FR515,46.675650000000005,-1.4226725
938,FR52,48.15689999999999,-2.894285
939,FR521,48.4491,-2.78407
940,FR522,48.25005,-4.08237
941,FR523,48.1654,-1.6516800000000003
942,FR524,47.8169,-2.88525
943,FR53,45.9255,-1.3046950000000002
944,FR531,45.66385,0.23972399999999996
945,FR532,45.9255,-1.3046950000000002
946,FR533,46.52655,-0.34730300000000003
947,FR534,46.6064,0.555472
948,FR6,44.51185,0.8311850000000001
949,FR61,44.2461,-0.1688599999999999
950,FR611,45.14595,0.70403125
951,FR612,44.8804,-0.4730455
952,FR613,44.018100000000004,-0.6945395000000001
953,FR614,44.3727,0.467225
954,FR615,43.186949999999996,-0.88816475
955,FR62,43.7995,1.567505
956,FR621,42.94415,1.51213
957,FR622,44.3108,2.64474
958,FR623,43.30465,1.2354195
959,FR624,43.68805,0.458615
960,FR625,44.6238,1.594492
961,FR626,43.13945,0.1650965
962,FR627,43.789699999999996,2.23536
963,FR628,44.08095,1.3660275
964,FR63,45.68675,1.6193805000000001
965,FR631,45.339,1.87829
966,FR632,46.056700000000006,1.990785
967,FR633,45.92215,1.2659455
968,FR7,45.455299999999994,4.624245
969,FR71,45.31455,5.439795
970,FR711,46.06335,5.450755
971,FR712,44.81505,4.374560000000001
972,FR713,44.72895,5.240525
973,FR714,45.29365,5.555680000000001
974,FR715,45.756150000000005,4.2254700000000005
975,FR716,45.879000000000005,4.71937
976,FR717,45.495099999999994,6.40466
977,FR718,46.0709,6.43225
978,FR72,45.7052,3.27302
979,FR721,46.3628,3.1399549999999996
980,FR722,45.047,2.71218
981,FR723,45.08265,3.78269
982,FR724,45.7662,3.18635
983,FR8,44.35625,4.969925
984,FR81,43.6524,3.265875
985,FR811,43.0584,2.46449
986,FR812,43.96,4.05322
987,FR813,43.58985,3.36684
988,FR814,44.5509,3.4899199999999997
989,FR815,42.62585,2.4503
990,FR82,44.35625,4.969925
991,FR821,44.161500000000004,6.223615000000001
992,FR822,44.65865,6.242075
993,FR823,43.9207,7.175314999999999
994,FR824,43.5517,5.014745
995,FR825,43.4114,6.294875
996,FR826,44.35625,4.969925
997,FR83,42.18365,9.056525
998,FR831,41.8745,8.978100000000001
999,FR832,42.42315,9.066265000000001
1000,FRA,15.938849999999999,-61.263400000000004
1001,FRA1,15.938849999999999,-61.263400000000004
1002,FRA10,15.938849999999999,-61.263400000000004
1003,FRA2,14.63655,-61.019850000000005
1004,FRA20,14.63655,-61.019850000000005
1005,FRA3,3.932405,-53.110150000000004
1006,FRA30,3.932405,-53.110150000000004
1007,FRA4,-21.134549999999997,55.52145
1008,FRA40,-21.134549999999997,55.52145
1009,FRA5,-12.8346,45.13975
1010,FRA50,-12.8346,45.13975
1011,HR,44.0272,15.0222
1012,HR0,44.0272,15.0222
1013,HR03,44.0272,15.0222
1014,HR031,45.090199999999996,14.6293
1015,HR032,44.697050000000004,15.5066
1016,HR033,44.0272,15.0222
1017,HR034,43.8596,16.0516
1018,HR035,43.1701,16.781599999999997
1019,HR036,45.14425,13.85825
1020,HR037,42.95245,16.915
1021,HR04,45.7029,17.19335
1022,HR041,45.7917,16.00005
1023,HR042,45.77375,16.01645
1024,HR043,46.090999999999994,15.92405
1025,HR044,46.20785,16.32545
1026,HR045,46.11635,16.817999999999998
1027,HR046,46.427499999999995,16.548450000000003
1028,HR047,45.7826,16.99115
1029,HR048,45.731350000000006,17.58445
1030,HR049,45.379099999999994,17.522100000000002
1031,HR04A,45.218,17.824150000000003
1032,HR04B,45.57535,18.4923
1033,HR04C,45.16805,18.96
1034,HR04D,45.32275,15.441949999999999
1035,HR04E,45.3328,16.4803
1036,HU,47.1611,19.50505
1037,HU1,47.502750000000006,19.393700000000003
1038,HU10,47.502750000000006,19.393700000000003
1039,HU101,47.47985,19.13195
1040,HU102,47.502750000000006,19.393700000000003
1041,HU2,46.8745,17.560000000000002
1042,HU21,47.2527,18.020200000000003
1043,HU211,47.132149999999996,18.500799999999998
1044,HU212,47.57625,18.4127
1045,HU213,47.1118,17.6494
1046,HU22,47.159800000000004,17.02345
1047,HU221,47.64245,17.17745
1048,HU222,47.0914,16.686300000000003
1049,HU223,46.67815,16.89045
1050,HU23,46.354299999999995,17.9411
1051,HU231,46.07285,18.24655
1052,HU232,46.4097,17.54345
1053,HU233,46.483000000000004,18.5193
1054,HU3,47.2498,20.81455
1055,HU31,48.002849999999995,20.524749999999997
1056,HU311,48.11985,21.0865
1057,HU312,47.78185,20.171300000000002
1058,HU313,47.963499999999996,19.51075
1059,HU32,47.5822,21.2745
1060,HU321,47.4568,21.47815
1061,HU322,47.2136,20.3415
1062,HU323,48.004000000000005,21.987650000000002
1063,HU33,46.573350000000005,20.1959
1064,HU331,46.5226,19.4462
1065,HU332,46.74745,21.0333
1066,HU333,46.46639999999999,20.2069
1067,IE,53.94655,-10.075975
1068,IE0,53.94655,-10.075975
1069,IE01,53.94655,-10.075975
1070,IE011,54.5446,-7.61772
1071,IE012,53.36035,-7.510435
1072,IE013,53.94655,-10.075975
1073,IE02,52.6814,-8.23577
1074,IE021,53.406549999999996,-6.295435
1075,IE022,53.29785,-6.6714850000000006
1076,IE023,52.7237,-8.784650000000001
1077,IE024,52.42375,-7.274445
1078,IE025,52.01495,-9.15728
1079,IS,64.9691,-19.013499999999997
1080,IS0,64.9691,-19.013499999999997
1081,IS00,64.9691,-19.013499999999997
1082,IS001,64.17495,-21.644
1083,IS002,64.9691,-19.013499999999997
1084,IT,42.777,10.27365
1085,ITC,45.199250000000006,9.028425
1086,ITC1,45.258449999999996,7.921809999999999
1087,ITC11,45.15175000000001,7.39099
1088,ITC12,45.55655,8.20523
1089,ITC13,45.564099999999996,8.105220000000001
1090,ITC14,46.111149999999995,8.301795
1091,ITC15,45.579449999999994,8.576754999999999
1092,ITC16,44.453900000000004,7.555015000000001
1093,ITC17,44.821200000000005,8.192744999999999
1094,ITC18,44.83625,8.67128
1095,ITC2,45.72725,7.36951
1096,ITC20,45.72725,7.36951
1097,ITC3,44.22435,8.785255
1098,ITC31,43.95185,7.818280000000001
1099,ITC32,44.2338,8.32084
1100,ITC33,44.444500000000005,9.074770000000001
1101,ITC34,44.239850000000004,9.774180000000001
1102,ITC4,45.6541,9.97018
1103,ITC41,45.827799999999996,8.810065000000002
1104,ITC42,45.94015,9.15695
1105,ITC43,45.898799999999994,9.393715
1106,ITC44,46.3168,9.93965
1107,ITC46,45.74365,9.85403
1108,ITC47,45.77395,10.345385
1109,ITC48,45.039950000000005,9.031120000000001
1110,ITC49,45.25495,9.617315000000001
1111,ITC4A,45.22085,10.032195
1112,ITC4B,45.165949999999995,10.872250000000001
1113,ITC4C,45.452349999999996,9.128609999999998
1114,ITC4D,45.639700000000005,9.274384999999999
1115,ITF,40.409499999999994,15.77385
1116,ITF1,42.29125,13.905100000000001
1117,ITF11,42.13955,13.630199999999999
1118,ITF12,42.657349999999994,13.75235
1119,ITF13,42.30865,14.00965
1120,ITF14,42.102199999999996,14.43245
1121,ITF2,41.71695,14.5396
1122,ITF21,41.63175,14.230899999999998
1123,ITF22,41.71695,14.760349999999999
1124,ITF3,40.7528,14.78365
1125,ITF31,41.202650000000006,14.146
1126,ITF32,41.24785,14.7506
1127,ITF33,40.7912,14.3118
1128,ITF34,40.9935,15.0721
1129,ITF35,40.42335,15.137550000000001
1130,ITF4,40.870599999999996,16.7256
1131,ITF43,40.54745,17.259050000000002
1132,ITF44,40.63575,17.6964
1133,ITF45,40.15455,18.1403
1134,ITF46,41.50165,15.565900000000001
1135,ITF47,40.965599999999995,16.800600000000003
1136,ITF48,41.17165,16.2063
1137,ITF5,40.5173,16.10115
1138,ITF51,40.5173,15.866950000000001
1139,ITF52,40.4467,16.4578
1140,ITF6,39.0304,16.4115
1141,ITF61,39.59255,16.390549999999998
1142,ITF62,39.19425,16.901
1143,ITF63,38.832,16.504550000000002
1144,ITF64,38.61965,16.1245
1145,ITF65,38.24325,16.1081
1146,ITG,40.05655,8.981015
1147,ITG1,37.488299999999995,14.0479
1148,ITG11,37.8702,12.7716
1149,ITG12,37.8817,13.61295
1150,ITG13,38.053250000000006,14.9182
1151,ITG14,37.424350000000004,13.46545
1152,ITG15,37.373549999999994,14.063500000000001
1153,ITG16,37.58925,14.44085
1154,ITG17,37.501900000000006,14.8054
1155,ITG18,36.91745,14.669
1156,ITG19,37.041399999999996,15.04525
1157,ITG2,40.05655,8.981015
1158,ITG25,40.6346,8.70881
1159,ITG26,40.266149999999996,9.223665
1160,ITG27,39.39745,9.131755
1161,ITG28,40.02635,8.77101
1162,ITG29,40.88075,9.275780000000001
1163,ITG2A,39.887100000000004,9.5078
1164,ITG2B,39.579,8.733339999999998
1165,ITG2C,39.22045,8.610615
1166,ITH,45.417249999999996,11.559384999999999
1167,ITH1,46.65025,11.4356
1168,ITH10,46.65025,11.4356
1169,ITH2,46.102999999999994,11.207650000000001
1170,ITH20,46.102999999999994,11.207650000000001
1171,ITH3,45.7362,11.86495
1172,ITH31,45.4429,11.0591
1173,ITH32,45.6213,11.48
1174,ITH33,46.2802,12.217
1175,ITH34,45.80345,12.21045
1176,ITH35,45.156800000000004,12.1506
1177,ITH36,45.408249999999995,11.7957
1178,ITH37,44.96565,11.83465
1179,ITH4,46.1096,13.11985
1180,ITH41,46.1023,12.65005
1181,ITH42,46.1394,13.106449999999999
1182,ITH43,45.86565,13.508
1183,ITH44,45.6964,13.74925
1184,ITH5,44.4432,10.975435000000001
1185,ITH51,44.84425,9.641785
1186,ITH52,44.698949999999996,9.971745
1187,ITH53,44.60895000000001,10.515
1188,ITH54,44.5338,10.919350000000001
1189,ITH55,44.4328,11.31465
1190,ITH56,44.76265,11.81695
1191,ITH57,44.37625,11.95465
1192,ITH58,44.03945,12.04905
1193,ITH59,43.958,12.42915
1194,ITI,42.777,10.27365
1195,ITI1,42.777,10.27365
1196,ITI11,44.22125,9.970315
1197,ITI12,44.01095,10.44065
1198,ITI13,43.985150000000004,10.8474
1199,ITI14,43.8461,11.232050000000001
1200,ITI15,43.9297,11.08325
1201,ITI16,42.777,10.27365
1202,ITI17,43.46655,10.6354
1203,ITI18,43.522149999999996,11.8844
1204,ITI19,43.16695,11.4469
1205,ITI1A,42.776399999999995,11.2622
1206,ITI2,42.997,12.5796
1207,ITI21,43.113749999999996,12.592300000000002
1208,ITI22,42.663,12.39565
1209,ITI3,43.33235,13.0506
1210,ITI31,43.700149999999994,12.67905
1211,ITI32,43.48075,13.2024
1212,ITI33,43.153,13.3027
1213,ITI34,42.880399999999995,13.55245
1214,ITI35,43.092150000000004,13.532800000000002
1215,ITI4,42.02065,12.73795
1216,ITI41,42.49025,11.98475
1217,ITI42,42.4245,12.92725
1218,ITI43,41.8555,12.51505
1219,ITI44,41.4607,13.21
1220,ITI45,41.62495,13.5092
1221,LI,47.1612,9.548315
1222,LI0,47.1612,9.548315
1223,LI00,47.1612,9.548315
1224,LI000,47.1612,9.548315
1225,LT,55.500150000000005,21.04465
1226,LT0,55.500150000000005,21.04465
1227,LT00,55.500150000000005,21.04465
1228,LT001,54.2259,24.170250000000003
1229,LT002,55.01665,23.7434
1230,LT003,55.500150000000005,21.04465
1231,LT004,54.6634,23.19135
1232,LT005,55.9159,24.9628
1233,LT006,55.9351,23.323050000000002
1234,LT007,55.349999999999994,22.5777
1235,LT008,55.99105,22.125149999999998
1236,LT009,55.4919,25.745350000000002
1237,LT00A,54.8258,25.5674
1238,LU,49.82615,6.13366
1239,LU0,49.82615,6.13366
1240,LU00,49.82615,6.13366
1241,LU000,49.82615,6.13366
1242,LV,56.87975,24.606099999999998
1243,LV0,56.87975,24.606099999999998
1244,LV00,56.87975,24.606099999999998
1245,LV003,56.91385,22.058799999999998
1246,LV005,56.52435,27.03145
1247,LV006,56.9728,24.1295
1248,LV007,57.2568,23.9912
1249,LV008,57.3108,26.23975
1250,LV009,56.47295,24.677149999999997
1251,ME,42.7039,19.39335
1252,ME0,42.7039,19.39335
1253,ME00,42.7039,19.39335
1254,ME000,42.7039,19.39335
1255,MK,41.61155,21.7442
1256,MK0,41.61155,21.7442
1257,MK00,41.61155,21.7442
1258,MK001,41.558099999999996,21.8722
1259,MK002,41.8375,22.49425
1260,MK003,41.370850000000004,20.9249
1261,MK004,41.4523,22.59225
1262,MK005,41.230599999999995,21.3836
1263,MK006,41.848150000000004,20.8761
1264,MK007,42.164,21.97735
1265,MK008,41.98225,21.485599999999998
1266,MT,36.04755,14.2605
1267,MT0,36.04755,14.2605
1268,MT00,36.04755,14.2605
1269,MT001,35.897499999999994,14.445900000000002
1270,MT002,36.04755,14.2605
1271,NL,53.08325000000001,4.8079149999999995
1272,NL1,53.0274,6.186835
1273,NL11,53.13945,6.692505
1274,NL111,53.0476,7.01155
1275,NL112,53.325500000000005,6.84423
1276,NL113,53.25585,6.543615000000001
1277,NL12,53.08785,5.796010000000001
1278,NL121,53.21575,5.849105000000001
1279,NL122,52.95825,5.523770000000001
1280,NL123,52.9884,6.033815000000001
1281,NL13,52.9048,6.606249999999999
1282,NL131,52.9656,6.62547
1283,NL132,52.8106,6.8400799999999995
1284,NL133,52.76805,6.37462
1285,NL2,52.295950000000005,6.036485
1286,NL21,52.486450000000005,6.425205
1287,NL211,52.6412,6.24385
1288,NL212,52.335800000000006,6.230989999999999
1289,NL213,52.30245,6.699529999999999
1290,NL22,52.1279,5.91452
1291,NL221,52.2307,5.7947500000000005
1292,NL224,51.845200000000006,5.35577
1293,NL225,52.037099999999995,6.41869
1294,NL226,51.910849999999996,5.85422
1295,NL23,52.52805,5.5388649999999995
1296,NL230,52.52805,5.5388649999999995
1297,NL3,53.08325000000001,4.8079149999999995
1298,NL31,52.118,5.209155000000001
1299,NL310,52.118,5.209155000000001
1300,NL32,53.08325000000001,4.8079149999999995
1301,NL321,53.08325000000001,4.8079149999999995
1302,NL322,52.65665,4.768085
1303,NL323,52.50335,4.671565
1304,NL324,52.3755,4.6165199999999995
1305,NL325,52.468,4.80458
1306,NL326,52.40845,4.86806
1307,NL327,52.27719999999999,5.1785
1308,NL33,51.987049999999996,4.49427
1309,NL332,52.077650000000006,4.37761
1310,NL333,51.987700000000004,4.26784
1311,NL337,52.2044,4.551500000000001
1312,NL338,52.06615,4.711445
1313,NL339,51.8535,4.291365
1314,NL33A,51.825950000000006,4.85144
1315,NL34,51.686499999999995,3.90689
1316,NL341,51.308949999999996,3.80102
1317,NL342,51.686499999999995,3.90689
1318,NL4,51.2912,5.20761
1319,NL41,51.52445,5.119294999999999
1320,NL411,51.544349999999994,4.554695
1321,NL412,51.60815,4.974774999999999
1322,NL413,51.69045,5.5647649999999995
1323,NL414,51.393649999999994,5.50112
1324,NL42,51.255849999999995,5.89534
1325,NL421,51.5,6.03124
1326,NL422,51.189499999999995,5.870545
1327,NL423,50.9071,5.865495
1328,NO,60.47465,5.102640000000001
1329,NO0,60.47465,5.102640000000001
1330,NO01,60.047250000000005,11.134799999999998
1331,NO011,59.9815,10.7172
1332,NO012,59.9028,10.4923
1333,NO02,61.26845,10.109955
1334,NO021,61.26845,11.227315
1335,NO022,61.2521,9.251555000000002
1336,NO03,59.33945,11.3
1337,NO031,59.33945,11.3
1338,NO032,60.24295,9.02832
1339,NO033,59.328,10.13815
1340,NO034,59.47725,8.496355
1341,NO04,58.911249999999995,7.270515
1342,NO041,58.90365,8.098775
1343,NO042,58.580799999999996,7.29537
1344,NO043,59.0668,6.194865
1345,NO05,60.47465,5.102640000000001
1346,NO051,60.47465,5.102640000000001
1347,NO052,61.1298,4.887575
1348,NO053,63.049,7.539825
1349,NO06,64.90270000000001,11.0465
1350,NO061,63.51865,8.748574999999999
1351,NO062,64.90270000000001,11.0465
1352,NO07,66.12375,12.4831
1353,NO071,66.12375,12.4831
1354,NO072,70.144,20.5898
1355,NO073,70.29325,22.675849999999997
1356,PL,51.91695,19.1367
1357,PL1,52.173100000000005,20.60145
1358,PL11,51.62935,19.366500000000002
1359,PL113,51.7682,19.4825
1360,PL114,51.768950000000004,19.507550000000002
1361,PL115,51.31975,19.6923
1362,PL116,51.52405,18.6935
1363,PL117,52.01715,19.74315
1364,PL12,52.24665,21.2088
1365,PL127,52.235600000000005,21.063850000000002
1366,PL128,51.4374,21.149050000000003
1367,PL129,52.12780000000001,21.191450000000003
1368,PL12A,51.99305,20.61125
1369,PL12B,52.8269,20.493850000000002
1370,PL12C,52.60835,19.7701
1371,PL12D,52.97155,21.571350000000002
1372,PL12E,52.33785,22.347949999999997
1373,PL2,50.13905,19.7164
1374,PL21,49.842200000000005,20.245449999999998
1375,PL213,50.045100000000005,20.006500000000003
1376,PL214,50.06385,20.100949999999997
1377,PL217,50.04185,20.9247
1378,PL218,49.56285,20.6948
1379,PL219,49.504850000000005,19.992449999999998
1380,PL21A,50.104749999999996,19.50705
1381,PL22,50.24685,18.99255
1382,PL224,50.803200000000004,19.2223
1383,PL225,49.67595,19.02155
1384,PL227,50.07445,18.40435
1385,PL228,50.59085,18.805950000000003
1386,PL229,50.3623,18.62095
1387,PL22A,50.2414,19.019350000000003
1388,PL22B,50.4317,19.453899999999997
1389,PL22C,50.0731,18.941699999999997
1390,PL3,51.69975,21.92935
1391,PL31,51.2697,22.880650000000003
1392,PL311,51.7767,23.033749999999998
1393,PL312,50.80465,23.2915
1394,PL314,51.2761,22.69925
1395,PL315,51.325199999999995,22.146
1396,PL32,49.9097,22.34665
1397,PL323,49.4302,22.067950000000003
1398,PL324,49.9893,22.890900000000002
1399,PL325,50.10875,21.9561
1400,PL326,50.321600000000004,21.916850000000004
1401,PL33,50.765299999999996,20.788600000000002
1402,PL331,50.93795,20.820700000000002
1403,PL332,50.63165,20.788600000000002
1404,PL34,53.33295,22.7684
1405,PL343,53.28415,23.202550000000002
1406,PL344,52.913799999999995,22.7684
1407,PL345,53.798100000000005,22.8622
1408,PL4,52.83905,16.61395
1409,PL41,52.382400000000004,17.4383
1410,PL411,53.11495,16.7166
1411,PL414,52.27995,18.12585
1412,PL415,52.4002,16.9235
1413,PL416,51.6165,17.8
1414,PL417,52.1601,16.55655
1415,PL418,52.412049999999994,16.7641
1416,PL42,53.59685,15.554849999999998
1417,PL424,53.43165,14.632200000000001
1418,PL426,54.19475,16.1125
1419,PL427,53.305,15.70925
1420,PL428,53.4194,14.90805
1421,PL43,52.23955,15.4753
1422,PL431,52.592600000000004,15.25685
1423,PL432,51.86775,15.50315
1424,PL5,50.8874,16.75945
1425,PL51,50.9494,16.309350000000002
1426,PL514,51.122600000000006,16.99125
1427,PL515,51.0595,15.6518
1428,PL516,51.45085,16.2712
1429,PL517,50.562749999999994,16.62025
1430,PL518,51.128150000000005,17.06625
1431,PL52,50.583299999999994,17.8017
1432,PL523,50.583299999999994,17.48385
1433,PL524,50.6736,18.0813
1434,PL6,53.575,19.745600000000003
1435,PL61,53.05695,18.504649999999998
1436,PL613,53.13975,18.3816
1437,PL616,53.27195,19.02065
1438,PL617,52.88455,17.9634
1439,PL618,53.5171,18.018349999999998
1440,PL619,52.65089999999999,18.9499
1441,PL62,53.79125,20.960700000000003
1442,PL621,53.79125,19.770200000000003
1443,PL622,53.8082,20.844
1444,PL623,53.91235,22.10105
1445,PL63,54.1541,18.1738
1446,PL633,54.435,18.6541
1447,PL634,54.46025,18.65755
1448,PL636,54.32715,17.29295
1449,PL637,53.8346,17.607950000000002
1450,PL638,53.88005,18.82605
1451,PT,38.6468,-28.0443
1452,PT1,39.558099999999996,-7.844939999999999
1453,PT11,41.4588,-7.535114999999999
1454,PT111,41.883,-8.48236
1455,PT112,41.61775,-8.431715
1456,PT119,41.4998,-8.2057
1457,PT11A,41.117599999999996,-8.4328
1458,PT11B,41.65925,-7.645745
1459,PT11C,41.2241,-8.150515
1460,PT11D,41.17025,-7.302714999999999
1461,PT11E,41.58675,-6.777335
1462,PT15,37.24405,-8.19171
1463,PT150,37.24405,-8.19171
1464,PT16,39.9761,-8.098755
1465,PT16B,39.3317,-9.159945
1466,PT16D,40.6802,-8.517344999999999
1467,PT16E,40.22245,-8.321684999999999
1468,PT16F,39.77785,-8.579474999999999
1469,PT16G,40.678399999999996,-7.879029999999999
1470,PT16H,39.926249999999996,-7.47555
1471,PT16I,39.58825,-8.29225
1472,PT16J,40.5135,-7.304684999999999
1473,PT17,38.878249999999994,-9.171035
1474,PT170,38.878249999999994,-9.171035
1475,PT18,38.4905,-7.968229999999999
1476,PT181,37.961600000000004,-8.520824999999999
1477,PT184,37.8227,-7.69925
1478,PT185,39.1048,-8.564515
1479,PT186,39.2065,-7.647435
1480,PT187,38.5916,-7.8807100000000005
1481,PT2,38.6468,-28.0443
1482,PT20,38.6468,-28.0443
1483,PT200,38.6468,-28.0443
1484,PT3,32.75175,-17.0062
1485,PT30,32.75175,-17.0062
1486,PT300,32.75175,-17.0062
1487,RO,45.9514,24.988799999999998
1488,RO1,46.7449,23.93505
1489,RO11,47.251000000000005,23.262549999999997
1490,RO111,46.996700000000004,22.121049999999997
1491,RO112,47.17855,24.51165
1492,RO113,46.8793,23.4324
1493,RO114,47.66745,23.9927
1494,RO115,47.7217,22.9103
1495,RO116,47.14815,23.1692
1496,RO12,46.27615,24.558300000000003
1497,RO121,46.0212,23.45395
1498,RO122,45.78415,25.36715
1499,RO123,45.89545,25.9456
1500,RO124,46.63765,25.57725
1501,RO125,46.6078,24.6387
1502,RO126,45.88890000000001,24.267699999999998
1503,RO2,45.99925,27.330199999999998
1504,RO21,47.13135,26.604
1505,RO211,46.433049999999994,26.734
1506,RO212,47.849000000000004,26.745
1507,RO213,47.1983,27.303400000000003
1508,RO214,46.98835,26.45075
1509,RO215,47.5305,25.82385
1510,RO216,46.49679999999999,27.731650000000002
1511,RO22,44.9724,27.893
1512,RO221,45.126450000000006,27.63205
1513,RO222,45.268950000000004,26.753700000000002
1514,RO223,44.2713,28.1327
1515,RO224,45.771950000000004,27.7192
1516,RO225,45.041650000000004,28.85405
1517,RO226,45.7887,26.96705
1518,RO3,44.62355,26.27415
